Amon,ci,1850,2020
CFmon,albisccp,1850,2020
AERmon,abs550aer,1850,2020
CFmon,cltisccp,1850,2020
Amon,cl,1850,1869
CFmon,hur,1850,1869
CFmon,hur,1870,1889
CFmon,hur,1890,1909
Amon,cl,1870,1889
Eday,ts,1850,1899
CFmon,hur,1910,1929
day,hfls,1850,1899
AERmon,mmraerh2o,1850,1869
Eday,ts,1900,1949
CFmon,hur,1930,1949
CFmon,hur,1950,1969
Amon,cl,1890,1909
Amon,cl,1910,1929
CFmon,hur,1970,1989
Eday,ts,1950,1999
CFmon,hur,1990,2009
CFmon,hur,2010,2020
day,hfls,1900,1949
AERmon,mmraerh2o,1870,1889
CFmon,hus,1850,1869
Eday,ts,2000,2020
Amon,cl,1930,1949
CFmon,hus,1870,1889
day,hfls,1950,1999
CFmon,hus,1890,1909
CFmon,hus,1910,1929
day,hfls,2000,2020
AERmon,mmraerh2o,1890,1909
Amon,cl,1950,1969
CFmon,hus,1930,1949
AERmon,mmraerh2o,1910,1929
CFmon,hus,1950,1969
day,hfss,1850,1899
Amon,cl,1970,1989
CFmon,hus,1970,1989
AERmon,mmraerh2o,1930,1949
CFmon,hus,1990,2009
day,hfss,1900,1949
CFmon,hus,2010,2020
CFmon,pctisccp,1850,2020
CFmon,ta,1850,1869
Amon,cl,1990,2009
CFmon,ta,1870,1889
EdayZ,hus,1850,1854
EdayZ,hus,1855,1859
Amon,cl,2010,2020
EdayZ,hus,1860,1864
EdayZ,hus,1865,1869
day,hfss,1950,1999
EdayZ,hus,1870,1874
EdayZ,hus,1875,1879
EdayZ,hus,1880,1884
CFmon,ta,1890,1909
EdayZ,hus,1885,1889
Amon,cli,1850,1869
EdayZ,hus,1890,1894
EdayZ,hus,1895,1899
day,hfss,2000,2020
EdayZ,hus,1900,1904
EdayZ,hus,1905,1909
EdayZ,hus,1910,1914
EdayZ,hus,1915,1919
day,hur,1850,1854
EdayZ,hus,1920,1924
EdayZ,hus,1925,1929
CFmon,ta,1910,1929
EdayZ,hus,1930,1934
EdayZ,hus,1935,1939
Amon,cli,1870,1889
EdayZ,hus,1940,1944
