Eyr,baresoilFrac,950,1099
Emon,cropFracC3,950,1099
Amon,ci,950,1099
fx,areacella,950,1099
Eyr,cropFrac,950,1099
fx,orog,950,1099
Emon,fracLut,950,1099
Eyr,fracLut,950,1099
fx,sftgif,950,1099
Emon,grassFracC3,950,1099
Eyr,grassFrac,950,1099
fx,sftlf,950,1099
Emon,grassFracC4,950,1099
Eyr,shrubFrac,950,1099
fx,zfull,950,1099
day,hurs,1000,1049
Eyr,treeFrac,950,1099
Emon,intuaw,950,1099
Amon,cl,1010,1029
Eyr,vegFrac,950,1099
Emon,intvaw,950,1099
LImon,sbl,950,1099
day,hurs,1050,1099
Emon,mrsol,1050,1099
LImon,sftgif,950,1099
LImon,snm,950,1099
Amon,cl,1030,1049
Emon,mrsol,950,1049
LImon,snw,950,1099
Emon,nwdFracLut,950,1099
day,hurs,950,999
Lmon,baresoilFrac,950,1099
Lmon,c3PftFrac,950,1099
Lmon,c4PftFrac,950,1099
Amon,cl,1050,1069
Lmon,cropFrac,950,1099
Emon,ocontempdiff,1000,1009
day,hursmin,1000,1049
Lmon,evspsblsoi,950,1099
Lmon,grassFrac,950,1099
Amon,cl,1070,1089
Lmon,landCoverFrac,950,1099
Lmon,mrfso,950,1099
Lmon,mrro,950,1099
Emon,ocontempdiff,1010,1019
Lmon,mrros,950,1099
day,hursmin,1050,1099
Lmon,mrso,950,1099
Lmon,mrsos,950,1099
Amon,cl,1090,1099
Lmon,residualFrac,950,1099
Lmon,shrubFrac,950,1099
day,hursmin,950,999
Lmon,treeFrac,950,1099
Emon,ocontempdiff,1020,1029
Lmon,tsl,1050,1099
Lmon,tsl,950,1049
Oday,tos,1000,1009
Emon,ocontempdiff,1030,1039
Amon,cl,950,969
Oday,tos,1010,1019
day,huss,1000,1049
Emon,ocontempdiff,1040,1049
day,huss,1050,1099
Oday,tos,1020,1029
Amon,cl,970,989
Emon,ocontempdiff,1050,1059
day,huss,950,999
Oday,tos,1030,1039
Amon,cl,990,1009
day,mrso,1000,1049
Amon,cli,1010,1029
Oday,tos,1040,1049
Emon,ocontempdiff,1060,1069
day,mrso,1050,1099
Oday,tos,1050,1059
day,mrso,950,999
day,mrsos,1000,1049
Emon,ocontempdiff,1070,1079
Amon,cli,1030,1049
day,mrsos,1050,1099
Amon,cli,1050,1069
day,mrsos,950,999
Emon,ocontempdiff,1080,1089
Amon,cli,1070,1089
Oday,tos,1060,1069
Amon,cli,1090,1099
Emon,ocontempdiff,1090,1099
day,pr,1000,1049
Oday,tos,1070,1079
Amon,cli,950,969
Emon,ocontempdiff,950,959
Oday,tos,1080,1089
Amon,cli,970,989
Emon,ocontempdiff,960,969
Oday,tos,1090,1099
Amon,cli,990,1009
Oday,tos,950,959
Emon,ocontempdiff,970,979
Amon,clivi,950,1099
Amon,clt,950,1099
Oday,tos,960,969
Emon,ocontempdiff,980,989
Amon,clw,1010,1029
day,pr,1050,1099
Oday,tos,970,979
Amon,clw,1030,1049
Oday,tos,980,989
Emon,ocontempdiff,990,999
Amon,clw,1050,1069
day,pr,950,999
Oday,tos,990,999
Emon,ocontempmint,950,1099
day,psl,1000,1049
Oday,tossq,1000,1009
Amon,clw,1070,1089
Emon,ocontemppadvect,1000,1009
Amon,clw,1090,1099
Oday,tossq,1010,1019
day,psl,1050,1099
Amon,clw,950,969
Emon,ocontemppadvect,1010,1019
Oday,tossq,1020,1029
Amon,clw,970,989
day,psl,950,999
Emon,ocontemppadvect,1020,1029
Amon,clw,990,1009
Amon,evspsbl,950,1099
Oday,tossq,1030,1039
Amon,hfls,950,1099
Amon,hfss,950,1099
Emon,ocontemppadvect,1030,1039
Oday,tossq,1040,1049
day,sfcWind,1000,1049
Amon,hur,1050,1099
Emon,ocontemppadvect,1040,1049
Ofx,areacello,950,1099
Oday,tossq,1050,1059
Ofx,basin,950,1099
Ofx,deptho,950,1099
Ofx,masscello,950,1099
Ofx,sftof,950,1099
Ofx,thkcello,950,1099
Emon,ocontemppadvect,1050,1059
Ofx,volcello,950,1099
day,sfcWind,1050,1099
Amon,hur,950,1049
Oday,tossq,1060,1069
Amon,hurs,950,1099
Emon,ocontemppadvect,1060,1069
Oday,tossq,1070,1079
Amon,hus,1050,1099
day,sfcWind,950,999
Omon,agessc,1000,1009
Oday,tossq,1080,1089
Omon,agessc,1010,1019
Emon,ocontemppadvect,1070,1079
day,tas,1000,1049
Amon,hus,950,1049
Oday,tossq,1090,1099
Omon,agessc,1020,1029
Amon,huss,950,1099
Emon,ocontemppadvect,1080,1089
Amon,pfull,950,1099
Amon,phalf,950,1099
Amon,pr,950,1099
Oday,tossq,950,959
day,tas,1050,1099
Amon,prc,950,1099
Amon,prsn,950,1099
Omon,agessc,1030,1039
Emon,ocontemppadvect,1090,1099
Oday,tossq,960,969
Amon,prw,950,1099
day,tas,950,999
Amon,ps,950,1099
Omon,agessc,1040,1049
Emon,ocontemppadvect,950,959
Amon,psl,950,1099
Amon,rlds,950,1099
Omon,agessc,1050,1059
day,tasmax,1000,1049
Amon,rldscs,950,1099
Emon,ocontemppadvect,960,969
Amon,rlus,950,1099
Amon,rlut,950,1099
Oday,tossq,970,979
Omon,agessc,1060,1069
Amon,rlutcs,950,1099
Emon,ocontemppadvect,970,979
Amon,rsds,950,1099
day,tasmax,1050,1099
Amon,rsdscs,950,1099
Oday,tossq,980,989
Omon,agessc,1070,1079
Amon,rsdt,950,1099
Emon,ocontemppadvect,980,989
Amon,rsus,950,1099
Oday,tossq,990,999
Amon,rsuscs,950,1099
Omon,agessc,1080,1089
Amon,rsut,950,1099
day,tasmax,950,999
Emon,ocontemppadvect,990,999
Amon,rsutcs,950,1099
Omon,agessc,1090,1099
Amon,rtmt,950,1099
Amon,sbl,950,1099
day,tasmin,1000,1049
Emon,ocontemppmdiff,1000,1009
Omon,agessc,950,959
Amon,sci,950,1099
Amon,sfcWind,950,1099
Omon,agessc,960,969
day,tasmin,1050,1099
Emon,ocontemppmdiff,1010,1019
Amon,ta,1050,1099
Omon,agessc,970,979
day,tasmin,950,999
Emon,ocontemppmdiff,1020,1029
Omon,agessc,980,989
Amon,ta,950,1049
Amon,tas,950,1099
Amon,tasmax,950,1099
Emon,ocontemppmdiff,1030,1039
day,ua,1000,1004
Amon,tasmin,950,1099
Omon,agessc,990,999
Amon,tauu,950,1099
Amon,tauv,950,1099
Amon,ts,950,1099
Emon,ocontemppmdiff,1040,1049
day,ua,1005,1009
Omon,bigthetao,1000,1009
Amon,ua,1050,1099
day,ua,1010,1014
Omon,bigthetao,1010,1019
Emon,ocontemppmdiff,1050,1059
day,ua,1015,1019
Omon,bigthetao,1020,1029
Amon,ua,950,1049
Emon,ocontemppmdiff,1060,1069
Amon,uas,950,1099
day,ua,1020,1024
Omon,bigthetao,1030,1039
Amon,va,1050,1099
Emon,ocontemppmdiff,1070,1079
day,ua,1025,1029
Omon,bigthetao,1040,1049
Amon,va,950,1049
Emon,ocontemppmdiff,1080,1089
Omon,bigthetao,1050,1059
Amon,vas,950,1099
Omon,bigthetao,1060,1069
Amon,wap,1050,1099
day,ua,1030,1034
Emon,ocontemppmdiff,1090,1099
Omon,bigthetao,1070,1079
Amon,wap,950,1049
Emon,ocontemppmdiff,950,959
Omon,bigthetao,1080,1089
day,ua,1035,1039
Amon,zg,1050,1099
Omon,bigthetao,1090,1099
Emon,ocontemppmdiff,960,969
day,ua,1040,1044
Omon,bigthetao,950,959
Amon,zg,950,1049
Emon,ocontemppmdiff,970,979
day,ua,1045,1049
Omon,bigthetao,960,969
day,ua,1050,1054
Emon,ocontemppmdiff,980,989
Omon,bigthetao,970,979
day,ua,1055,1059
Omon,bigthetao,980,989
Emon,ocontemppmdiff,990,999
Emon,ocontemppsmadvect,1000,1009
day,ua,1060,1064
Omon,bigthetao,990,999
Omon,bigthetaoga,950,1099
Emon,ocontemppsmadvect,1010,1019
Omon,evs,950,1099
Emon,ocontemppsmadvect,1020,1029
Omon,friver,950,1099
day,ua,1065,1069
Omon,fsitherm,950,1099
Emon,ocontemppsmadvect,1030,1039
Omon,hfbasinpmadv,950,1099
Emon,ocontemppsmadvect,1040,1049
Emon,ocontemppsmadvect,1050,1059
Omon,hfds,950,1099
day,ua,1070,1074
Emon,ocontemppsmadvect,1060,1069
Omon,hfevapds,950,1099
Emon,ocontemppsmadvect,1070,1079
day,ua,1075,1079
Emon,ocontemppsmadvect,1080,1089
Omon,hflso,950,1099
Emon,ocontemppsmadvect,1090,1099
Emon,ocontemppsmadvect,950,959
Omon,hfrainds,950,1099
day,ua,1080,1084
Emon,ocontemppsmadvect,960,969
Omon,hfsifrazil,1000,1009
Emon,ocontemppsmadvect,970,979
Omon,hfsifrazil,1010,1019
Emon,ocontemppsmadvect,980,989
Omon,hfsifrazil,1020,1029
day,ua,1085,1089
Emon,ocontemppsmadvect,990,999
Omon,hfsifrazil,1030,1039
Omon,hfsifrazil,1040,1049
Omon,hfsifrazil,1050,1059
day,ua,1090,1094
Omon,hfsifrazil,1060,1069
Omon,hfsifrazil,1070,1079
Emon,ocontemptend,1000,1009
Omon,hfsifrazil,1080,1089
Omon,hfsifrazil,1090,1099
day,ua,1095,1099
Omon,hfsifrazil,950,959
Omon,hfsifrazil,960,969
Emon,ocontemptend,1010,1019
Omon,hfsifrazil,970,979
day,ua,950,954
Omon,hfsifrazil,980,989
Omon,hfsifrazil,990,999
Omon,hfsifrazil2d,950,1099
Emon,ocontemptend,1020,1029
Omon,hfsso,950,1099
day,ua,955,959
Omon,htovgyre,950,1099
Omon,htovovrt,950,1099
Emon,ocontemptend,1030,1039
day,ua,960,964
Omon,masscello,1000,1009
Emon,ocontemptend,1040,1049
Omon,masscello,1010,1019
day,ua,965,969
Omon,masscello,1020,1029
Emon,ocontemptend,1050,1059
Omon,masscello,1030,1039
day,ua,970,974
Emon,ocontemptend,1060,1069
Omon,masscello,1040,1049
day,ua,975,979
Emon,ocontemptend,1070,1079
Omon,masscello,1050,1059
day,ua,980,984
Omon,masscello,1060,1069
Emon,ocontemptend,1080,1089
Omon,masscello,1070,1079
day,ua,985,989
Emon,ocontemptend,1090,1099
Omon,masscello,1080,1089
day,ua,990,994
Omon,masscello,1090,1099
day,ua,995,999
Omon,masscello,950,959
Emon,ocontemptend,950,959
Omon,masscello,960,969
day,va,1000,1004
Omon,masscello,970,979
day,va,1005,1009
Omon,masscello,980,989
day,va,1010,1014
Emon,ocontemptend,960,969
Omon,masscello,990,999
Omon,masso,950,1099
Omon,mfo,950,1099
day,va,1015,1019
Omon,mlotst,950,1099
Omon,msftbarot,950,1099
Emon,ocontemptend,970,979
day,va,1020,1024
Omon,msftmrho,950,1099
Omon,msftmz,1000,1009
Omon,msftmz,1010,1019
Omon,msftmz,1020,1029
Emon,ocontemptend,980,989
Omon,msftmz,1030,1039
day,va,1025,1029
Omon,msftmz,1040,1049
Omon,msftmz,1050,1059
Omon,msftmz,1060,1069
Omon,msftmz,1070,1079
Omon,msftmz,1080,1089
Emon,ocontemptend,990,999
day,va,1030,1034
Omon,msftmz,1090,1099
Omon,msftmz,950,959
Omon,msftmz,960,969
Emon,opottempmint,950,1099
Omon,msftmz,970,979
Omon,msftmz,980,989
Emon,orog,950,1099
day,va,1035,1039
Omon,msftmz,990,999
Omon,msftyrho,950,1099
Omon,msftyz,1000,1009
Omon,msftyz,1010,1019
Omon,msftyz,1020,1029
Omon,msftyz,1030,1039
Omon,msftyz,1040,1049
Omon,msftyz,1050,1059
day,va,1040,1044
Emon,osaltdiff,1000,1009
Omon,msftyz,1060,1069
Omon,msftyz,1070,1079
Omon,msftyz,1080,1089
Omon,msftyz,1090,1099
day,va,1045,1049
Emon,osaltdiff,1010,1019
Omon,msftyz,950,959
Omon,msftyz,960,969
Omon,msftyz,970,979
Omon,msftyz,980,989
Omon,msftyz,990,999
day,va,1050,1054
Emon,osaltdiff,1020,1029
day,va,1055,1059
Omon,obvfsq,1000,1009
Emon,osaltdiff,1030,1039
Omon,obvfsq,1010,1019
Emon,osaltdiff,1040,1049
day,va,1060,1064
Omon,obvfsq,1020,1029
day,va,1065,1069
Emon,osaltdiff,1050,1059
Omon,obvfsq,1030,1039
